date_reservation, date_accommodation_begin, nights7, city, hotel_name, room_type, number_of_rooms, total_price, cancellation7, cancellation2
2024-06-22,  2024-08-07,  4,  Bali,  The St. Regis Bali Resort,  deluxe,  1, 9080,  0.35,  1
2024-06-04,  2024-07-26,  1,  Aydın,  Palmin Hotel,  standard,  3, 5100,  0.35000000000000003,  0.4
2024-06-13,  2024-08-04,  2,  Nairobi,  Villa Rosa Kempinski Nairobi,  executive,  1, 7120,  0.4,  0.5
2024-06-11,  2024-08-05,  1,  Barselona,  Hotel Praktik Rambla,  executive,  1,  2140,  0.25,  0.45000000000000007
2024-06-07,  2024-07-28,  3,  Tokyo,  Hotel Mystays Asakusa,  executive,  1,  5580,  0.2,  0.6000000000000001
2024-05-30,  2024-07-23,  2,  İstanbul,  The Constantine Hotel,  standard,  1,  1500,  0.25,  0.75
2024-06-09,  2024-07-22,  4,  Mexico City,  Hilton Mexico City,  large,  9, 42480,  0.35000000000000003,  0.85
2024-06-19,  2024-08-04,  1,  Riyadh,  Holiday Inn Riyadh,  deluxe,  14, 23940,  0.30000000000000004,  0.7
2024-05-31,  2024-07-15,  5,  Nevşehir,  Kayakapi Premium Caves,  large,  1, 11200,  0.25,  0.65
2024-06-01,  2024-07-18,  1,  Amsterdam,  Mövenpick Hotel Amsterdam City Centre,  standard,  1, 1620,  0.25,  0.85
2024-06-01,  2024-07-23,  6,  Ankara,  Murat Bey Konağı,  large,  1, 4500,  0.2,  0.30000000000000004
2024-05-30,  2024-07-19,  2,  Ankara,  Murat Bey Konağı,  deluxe,  2,  4400,  0.2,  0.30000000000000004
2024-06-07,  2024-07-21,  1,  Cairo,  Kempinski Nile Hotel,  large,  2, 4960,  0.35,  0.65
2024-06-07,  2024-08-01,  3,  Delhi,  The Leela Palace New Delhi,  executive,  2,  11460,  0.35,  0.8
2024-06-08,  2024-07-25,  3,  Dubai,  Jumeirah Beach Hotel,  standard,  2, 15360,  0.3,  1
2024-05-22,  2024-07-13,  1,  Nevşehir,  Tourist Hotel Resort,  suit,  1,  1440,  0.2,  0.75
2024-06-14,  2024-08-03,  11,  Adana,  Adana Plaza Hotel,  deluxe,  2, 18480,  0.30000000000000004,  0.60000000000000012024-06-20,  2024-08-09,  6,  Singapur,  The Fullerton Hotel,  suit,  2,  35160,  0.4,  1
2024-06-09,  2024-07-24,  5,  Eskişehir,  Park Dedeman Eskisehir,  suit,  1, 11400,  0.35,  1
2024-06-10,  2024-07-29,  1,  Ankara,  Radisson Blu Ankara,  deluxe,  2, 2980,  0.35000000000000003,  0.7
2024-05-28,  2024-07-14,  4,  Şanghay,  The Peninsula Shanghai,  suit,  3, 40080,  0.25,  0.65
2024-05-20,  2024-07-13,  4,  Dubai,  Ibis One Central,  executive,  1, 3920,  0.2,  0.75
2024-05-27,  2024-07-18,  6,  Sydney,  Rydges Sydney Central,  large,  14,  108360,  0.2,  0.7
2024-06-11,  2024-08-01,  3,  Mersin,  Radisson Blu Hotel,  executive,  2, 14280,  0.25,  1
2024-06-01,  2024-07-13,  6,  Trabzon,  Novotel Trabzon,  suit,  16, 273600,  0.4,  0.95
2024-06-03,  2024-07-20,  2,  Amsterdam,  Radisson Blu Hotel Amsterdam,  large,  6, 10800,  0.25,  0.4
2024-05-19,  2024-07-12,  4,  Pekin,  Park Plaza Beijing Wangfujing,  suit,  1,  7320,  0.35000000000000003,  0.4
2024-05-20,  2024-07-11,  4,  Eskişehir,  Abaci Konak Otel,  deluxe,  1,  4120,  0.30000000000000004,  0.75
2024-06-04,  2024-07-27,  5,  Trabzon,  Usta Park Hotel,  deluxe,  5,  27000,  0.25,  0.75
2024-06-11,  2024-07-27,  2,  Buenos Aires,  Four Seasons Hotel Buenos Aires,  large,  10, 45600,  0.4,  0.5
2024-06-18,  2024-08-08,  9,  Mexico City,  St. Regis Mexico City,  large,  5,  155250,  0.4,  0.8
2024-06-13,  2024-07-31,  7,  İzmir,  Hilton Izmir,  large,  1, 31710,  0.35,  0.5
2024-06-08,  2024-07-31,  5,  Riyadh,  Ibis Riyadh Olaya Street,  large,  1, 2750,  0.15000000000000002,  0.6000000000000001
2024-05-31,  2024-07-20,  2,  Barselona,  Hotel 1898,  deluxe,  13,  27560,  0.2,  1
2024-06-05,  2024-07-29,  2,  Rio de Janeiro,  Arena Copacabana Hotel,  executive,  2,  9320,  0.25,  0.4
2024-06-19,  2024-08-07,  2,  Los Angeles,  The Westin Bonaventure Hotel,  deluxe,  1, 2660,  0.30000000000000004,  0.7
2024-06-04,  2024-07-27,  3,  Singapur,  Hotel Boss,  standard,  1,  2550,  0.2,  0.30000000000000004
2024-06-11,  2024-08-03,  3,  Melbourne,  The Langham,  executive,  1,  10920,  0.35,  0.65
2024-05-28,  2024-07-18,  11,  Los Angeles,  Hilton Checkers Los Angeles,  suit,  6, 97020,  0.2,  0.55
2024-06-05,  2024-07-26,  12,  Mexico City,  St. Regis Mexico City,  executive,  2,  77280,  0.4,  0.8
2024-06-10,  2024-08-01,  2,  Milano,  Bulgari Hotel Milano,  deluxe,  2,  12080,  0.4,  0.8
2024-06-10,  2024-07-23,  11,  Dubai,  Burj Al Arab,  large,  12, 262680,  0.25,  0.8
2024-06-05,  2024-07-27,  2,  Şanlıurfa,  El Ruha Hotel,  executive,  4,  30320,  0.3,  0.8
2024-06-08,  2024-07-31,  2,  Bangkok,  Holiday Inn Bangkok,  deluxe,  7, 18200,  0.30000000000000004,  0.7
2024-06-20,  2024-08-10,  4,  Singapur,  Hotel Boss,  standard,  8,  27200,  0.2,  0.30000000000000004
2024-06-10,  2024-07-30,  2,  Kuala Lumpur,  Shangri-La Hotel Kuala Lumpur,  executive,  2,  12440,  0.3,  0.5
2024-06-01,  2024-07-20,  3,  Barselona,  Hotel Praktik Rambla,  deluxe,  2, 10380,  0.25,  0.45000000000000007
2024-06-08,  2024-07-26,  3,  Moskova,  Four Seasons Hotel Moscow,  suit,  17, 211140,  0.3,  0.8
2024-06-14,  2024-08-04,  1,  Cairo,  City View Hotel,  large,  1,  910,  0.2,  0.30000000000000004
2024-05-26,  2024-07-19,  3,  Seul,  Grand Hyatt Seoul,  executive,  2, 15420,  0.4,  0.95
2024-05-29,  2024-07-21,  10,  Kuala Lumpur,  Shangri-La Hotel Kuala Lumpur,  executive,  2,  75000,  0.3,  0.5
2024-05-29,  2024-07-17,  1,  Mersin,  Atlıhan Hotel,  deluxe,  1, 2000,  0.25,  0.55
2024-05-25,  2024-07-18,  1,  Doha,  Millennium Hotel Doha,  executive,  1, 1290,  0.25,  0.55
2024-05-27,  2024-07-18,  1,  Şanlıurfa,  Aslan Hotel,  suit,  2,  2440,  0.25,  0.45000000000000007
2024-06-11,  2024-08-04,  3,  Amsterdam,  The Student Hotel Amsterdam City,  deluxe,  3, 10080,  0.15000000000000002,  0.6000000000000001
2024-05-22,  2024-07-15,  2,  Pekin,  Beijing Hyde Hotel,  standard,  2,  2120,  0.25,  0.6000000000000001
2024-05-26,  2024-07-19,  13,  Jakarta,  MaxOneHotels.com,  deluxe,  6,  70200,  0.2,  0.6000000000000001
2024-06-24,  2024-08-05,  1,  Paris,  Le Bristol Paris,  standard,  7, 13510,  0.35,  0.5
2024-06-27,  2024-08-10,  2,  Mexico City,  NH Collection Mexico City Reforma,  standard,  1, 4240,  0.25,  1
2024-06-19,  2024-08-04,  1,  Nairobi,  Villa Rosa Kempinski Nairobi,  suit,  23, 66470,  0.4,  0.5
2024-06-15,  2024-08-04,  2,  İstanbul,  Titanic City Taksim,  deluxe,  27, 108000,  0.25,  0.4
2024-06-04,  2024-07-23,  8,  Pekin,  Novotel Beijing Peace,  standard,  7, 98000,  0.35000000000000003,  0.55
2024-05-29,  2024-07-19,  2,  Seul,  Lotte City Hotel,  suit,  1, 2980,  0.35000000000000003,  0.7
2024-05-19,  2024-07-12,  8,  Riyadh,  Ibis Riyadh Olaya Street,  suit,  3, 23040,  0.15000000000000002,  0.6000000000000001
2024-06-11,  2024-08-03,  1,  Şanlıurfa,  Aslan Hotel,  suit,  2,  2760,  0.25,  0.45000000000000007
2024-06-03,  2024-07-28,  7,  Nairobi,  Hotel Central Park,  suit,  2,  13440,  0.15000000000000002,  0.75
2024-06-26,  2024-08-09,  10,  Delhi,  The Leela Palace New Delhi,  large,  2, 42400,  0.35,  0.8
2024-06-10,  2024-07-27,  1,  Mersin,  Divan Mersin,  large,  3, 12090,  0.3,  1
2024-06-09,  2024-07-24,  3,  Ankara,  Sheraton Ankara,  suit,  6, 35460,  0.25,  1
2024-05-27,  2024-07-17,  2,  Los Angeles,  Travelodge by Wyndham Hollywood,  deluxe,  1,  1520,  0.15000000000000002,  0.6000000000000001
2024-06-12,  2024-08-05,  2,  Riyadh,  Ibis Riyadh Olaya Street,  executive,  1, 2140,  0.15000000000000002,  0.6000000000000001
2024-05-27,  2024-07-20,  1,  Prag,  Four Seasons Hotel Prague,  executive,  2,  4380,  0.3,  0.5
2024-05-26,  2024-07-14,  10,  Delhi,  Hotel City Star,  large,  2, 21600,  0.15000000000000002,  0.45000000000000007
2024-06-06,  2024-07-26,  1,  Mersin,  Ramada By Wyndham Mersin,  suit,  10,  18600,  0.30000000000000004,  1
2024-06-14,  2024-07-30,  5,  Auckland,  Cordis,  large,  4, 32000,  0.25,  0.7
2024-05-27,  2024-07-11,  1,  Tokyo,  Mandarin Oriental Tokyo,  standard,  3, 9840,  0.3,  0.5
2024-05-31,  2024-07-20,  11,  Eskişehir,  Park Dedeman Eskisehir,  suit,  8,  236720,  0.35,  1
2024-06-02,  2024-07-21,  2,  Barselona,  H10 Casanova,  deluxe,  16, 66880,  0.25,  0.7
2024-06-19,  2024-08-05,  1,  Aydın,  Richmond Ephesus Resort,  standard,  1, 4570,  0.4,  1
2024-06-11,  2024-08-03,  6,  Konya,  Rixos Konya,  executive,  2,  43080,  0.25,  0.95
2024-06-14,  2024-08-03,  4,  Bali,  The Stones Hotel - Legian Bali,  large,  14,  37520,  0.35000000000000003,  0.7
2024-05-31,  2024-07-20,  1,  Adana,  Tilya Resort Hotel,  suit,  6,  10020,  0.35000000000000003,  0.4
2024-06-03,  2024-07-20,  1,  Jakarta,  The Ritz-Carlton Jakarta,  large,  1, 5730,  0.4,  0.8
2024-06-03,  2024-07-25,  2,  Pekin,  King’s Joy Hotel,  executive,  1,  2640,  0.30000000000000004,  0.6000000000000001
2024-06-17,  2024-08-06,  6,  Ankara,  JW Marriott Hotel Ankara,  deluxe,  11,  120120,  0.3,  0.95
2024-06-11,  2024-07-25,  1,  Paris,  Novotel Paris Les Halles,  deluxe,  9, 18360,  0.2,  0.85
2024-05-24,  2024-07-14,  1,  Madrid,  Petit Palace Cliper Gran Via,  suit,  4,  6640,  0.30000000000000004,  0.30000000000000004
2024-06-18,  2024-08-08,  5,  Mexico City,  Galeria Plaza Reforma,  suit,  2,  26500,  0.30000000000000004,  1
2024-06-19,  2024-08-10,  7,  Auckland,  Sofitel Auckland Viaduct Harbour,  suit,  15,  372750,  0.4,  0.5
2024-05-29,  2024-07-13,  1,  Ankara,  Radisson Blu Ankara,  deluxe,  12, 20880,  0.35000000000000003,  0.7
2024-05-25,  2024-07-17,  4,  Dubai,  Ibis One Central,  suit,  4,  11040,  0.2,  0.75
2024-06-15,  2024-08-07,  4,  Sydney,  Four Seasons Hotel Sydney,  executive,  2, 25200,  0.3,  1
2024-05-30,  2024-07-22,  4,  Jakarta,  Hotel NEO Jakarta,  standard,  1, 3360,  0.15000000000000002,  0.75
2024-06-12,  2024-08-05,  2,  İzmir,  Hotel Anemon Ege,  deluxe,  1, 2260,  0.30000000000000004,  0.6000000000000001
2024-06-17,  2024-07-29,  1,  Nevşehir,  Stone House Cave Hotel,  large,  10, 11200,  0.35000000000000003,  0.4
2024-06-06,  2024-07-26,  2,  Trabzon,  TS Gold Hotel,  suit,  3,  17700,  0.30000000000000004,  0.85
2024-06-10,  2024-08-04,  4,  İzmir,  Hotel Anemon Ege,  standard,  6,  21120,  0.30000000000000004,  0.6000000000000001
2024-06-15,  2024-07-31,  3,  Antalya,  Porto Bello Hotel,  standard,  17, 78030,  0.25,  0.85
2024-06-05,  2024-07-27,  2,  Melbourne,  Crowne Plaza Melbourne,  executive,  1, 3880,  0.35000000000000003,  1
2024-06-05,  2024-07-29,  15,  Sydney,  Metro Hotel Marlow Sydney Central,  large,  1, 9000,  0.30000000000000004,  0.45000000000000007
2024-06-08,  2024-07-29,  1,  İstanbul,  The Constantine Hotel,  executive,  3,  5580,  0.25,  0.75
2024-06-02,  2024-07-21,  6,  Moskova,  Radisson Slavyanskaya,  deluxe,  1, 9300,  0.30000000000000004,  0.4
2024-06-15,  2024-07-30,  1,  Barselona,  W Barcelona,  large,  27, 61290,  0.3,  1
2024-06-14,  2024-07-30,  1,  Roma,  Hotel Quirinale,  large,  2, 3060,  0.30000000000000004,  0.55
2024-05-26,  2024-07-10,  2,  Cairo,  Fairmont Nile City,  standard,  1, 8040,  0.4,  0.8
2024-06-19,  2024-08-06,  3,  Nevşehir,  Stone House Cave Hotel,  deluxe,  2, 8520,  0.35000000000000003,  0.4
2024-05-23,  2024-07-14,  7,  Singapur,  Ibis Singapore on Bencoolen,  executive,  1, 15330,  0.25,  0.30000000000000004
2024-05-24,  2024-07-13,  13,  Bali,  Hotel Terrace at Kuta,  standard,  1, 9230,  0.30000000000000004,  0.30000000000000004
2024-06-04,  2024-07-27,  4,  Johannesburg,  Protea Hotel by Marriott Johannesburg Balalaika Sandton,  executive,  1,  7880,  0.35000000000000003,  0.85
2024-05-27,  2024-07-18,  8,  Sao Paulo,  Tivoli Mofarrej Sao Paulo,  executive,  2,  49120,  0.35,  0.65
2024-06-19,  2024-08-09,  2,  Mersin,  Ramada By Wyndham Mersin,  large,  33, 73260,  0.30000000000000004,  1
2024-06-03,  2024-07-20,  1,  Konya,  Hilton Garden Inn Konya,  deluxe,  2, 4980,  0.3,  1
2024-05-29,  2024-07-21,  2,  Rio de Janeiro,  PortoBay Rio Internacional,  suit,  4, 17920,  0.25,  0.4
2024-06-14,  2024-07-28,  1,  Seul,  The Plaza Seoul,  standard,  8, 12880,  0.35000000000000003,  1
2024-05-30,  2024-07-20,  9,  Nairobi,  The Sarova Stanley,  large,  3,  110700,  0.4,  1
2024-05-26,  2024-07-20,  2,  Nevşehir,  Museum Hotel,  suit,  11,  97900,  0.4,  0.95
2024-06-03,  2024-07-24,  4,  Cairo,  Osiris Hotel Cairo,  standard,  5,  11000,  0.2,  0.75
2024-06-05,  2024-07-27,  3,  Barselona,  Hotel Arts Barcelona,  executive,  2,  17580,  0.4,  1
2024-06-09,  2024-07-31,  3,  Madrid,  Hotel Europa,  large,  6,  18900,  0.2,  0.75
2024-05-28,  2024-07-20,  3,  San Francisco,  Handlery Union Square Hotel,  suit,  2, 9540,  0.2,  0.85
2024-06-19,  2024-08-08,  1,  Riyadh,  Coral Olaya Hotel,  deluxe,  3,  3060,  0.15000000000000002,  0.6000000000000001
2024-05-30,  2024-07-18,  1,  Buenos Aires,  Dazzler by Wyndham Buenos Aires San Martin,  suit,  2, 2420,  0.25,  0.7
2024-05-31,  2024-07-19,  1,  Kuala Lumpur,  Berjaya Times Square Hotel,  deluxe,  4, 5040,  0.2,  0.7
2024-06-10,  2024-08-04,  4,  New York,  DoubleTree by Hilton Times Square,  executive,  3,  21480,  0.35000000000000003,  0.4
2024-06-24,  2024-08-09,  4,  Milano,  Uptown Palace,  standard,  9, 86760,  0.35000000000000003,  0.7
2024-05-21,  2024-07-10,  2,  Konya,  Hilton Garden Inn Konya,  deluxe,  3,  14460,  0.3,  1
2024-05-27,  2024-07-16,  1,  Hong Kong,  Regal Hongkong Hotel,  deluxe,  3, 5430,  0.2,  0.55
2024-05-29,  2024-07-21,  6,  Jakarta,  Aston Marina Jakarta,  executive,  1,  10020,  0.25,  0.4
2024-06-10,  2024-08-01,  1,  Mexico City,  Hotel Amigo Suites,  deluxe,  8, 11840,  0.25,  0.6000000000000001
2024-05-29,  2024-07-13,  2,  Jakarta,  The Ritz-Carlton Jakarta,  suit,  8, 86720,  0.4,  0.8
2024-06-05,  2024-07-28,  6,  Bursa,  Divan Bursa,  suit,  3, 33660,  0.30000000000000004,  0.7
2024-05-21,  2024-07-12,  9,  Mersin,  Nobel Hotel,  standard,  5, 24750,  0.15000000000000002,  0.45000000000000007
2024-06-11,  2024-07-25,  13,  Rio de Janeiro,  Arena Copacabana Hotel,  standard,  5, 113750,  0.25,  0.4
2024-05-31,  2024-07-20,  4,  Sao Paulo,  Ibis Sao Paulo Paulista,  standard,  7,  26600,  0.25,  0.45000000000000007
2024-06-20,  2024-08-10,  6,  Sao Paulo,  Hotel Unique Sao Paulo,  suit,  3,  38880,  0.25,  1
2024-05-29,  2024-07-18,  6,  Riyadh,  Ibis Riyadh Olaya Street,  standard,  1, 2520,  0.15000000000000002,  0.6000000000000001
2024-06-12,  2024-08-01,  1,  İstanbul,  The Constantine Hotel,  executive,  1,  1820,  0.25,  0.75
2024-05-30,  2024-07-22,  9,  Bali,  The St. Regis Bali Resort,  executive,  2,  37620,  0.35,  1
2024-05-25,  2024-07-14,  2,  Moskova,  Ibis Moscow Centre,  standard,  7,  7700,  0.15000000000000002,  0.45000000000000007
2024-06-12,  2024-08-02,  4,  Johannesburg,  Signature Lux Hotel,  large,  9,  33120,  0.15000000000000002,  0.75
2024-06-19,  2024-08-02,  5,  New York,  The Ritz-Carlton New York,  deluxe,  23, 450800,  0.25,  0.95
2024-06-20,  2024-08-03,  2,  Eskişehir,  Park Dedeman Eskisehir,  large,  2, 11400,  0.35,  1
2024-05-26,  2024-07-15,  3,  Londra,  DoubleTree by Hilton Londra,  suit,  14,  50820,  0.35000000000000003,  0.85
2024-05-21,  2024-07-11,  11,  Mexico City,  Hotel Amigo Suites,  standard,  5, 44550,  0.25,  0.6000000000000001
2024-06-12,  2024-08-02,  8,  Prag,  Hotel Clement,  standard,  5,  33200,  0.15000000000000002,  0.75
2024-06-20,  2024-08-09,  8,  İzmir,  Wyndham Grand Izmir Ozdilek,  executive,  2, 47520,  0.2,  0.7
2024-05-27,  2024-07-19,  4,  Moskova,  Ibis Moscow Centre,  suit,  3,  14160,  0.15000000000000002,  0.45000000000000007
2024-06-08,  2024-07-30,  1,  İstanbul,  Hotel Venera,  suit,  1,  1510,  0.2,  0.6000000000000001
2024-05-27,  2024-07-17,  5,  Paris,  Mercure Paris Centre Tour Eiffel,  deluxe,  1, 6800,  0.35000000000000003,  1
2024-05-20,  2024-07-11,  6,  Cairo,  City View Hotel,  standard,  3,  13680,  0.2,  0.30000000000000004
2024-06-09,  2024-07-28,  2,  Jakarta,  Fairmont Jakarta,  executive,  2, 18280,  0.4,  0.65
2024-05-20,  2024-07-10,  2,  Cape Town,  Holiday Inn Express Cape Town,  suit,  1,  2440,  0.2,  0.30000000000000004
2024-06-04,  2024-07-19,  6,  Kuala Lumpur,  Shangri-La Hotel Kuala Lumpur,  large,  2, 48120,  0.3,  0.5
2024-06-08,  2024-07-30,  2,  Roma,  Hotel Artemide,  suit,  2,  8840,  0.25,  0.55
2024-05-27,  2024-07-20,  2,  Gaziantep,  Novotel,  suit,  4, 20640,  0.25,  0.7
2024-05-18,  2024-07-10,  4,  Mersin,  Mersin HiltonSA,  executive,  2, 29120,  0.35,  1
2024-06-09,  2024-07-31,  1,  Roma,  UNA Hotel Roma,  large,  10, 13300,  0.25,  0.85
2024-06-14,  2024-07-31,  2,  Sao Paulo,  Radisson Blu Sao Paulo,  large,  5, 13100,  0.25,  0.4
2024-06-06,  2024-07-21,  5,  Auckland,  Park Hyatt Auckland,  large,  1, 22100,  0.3,  0.5
2024-05-22,  2024-07-15,  1,  Muğla,  Montana Pine Resort,  executive,  1,  2020,  0.35000000000000003,  0.55
2024-06-12,  2024-08-03,  9,  Adana,  Cukurova Park Hotel,  suit,  1,  9720,  0.30000000000000004,  0.30000000000000004
2024-06-09,  2024-07-25,  6,  Paris,  Shangri-La Hotel Paris,  deluxe,  1, 24900,  0.4,  1
2024-06-15,  2024-08-04,  5,  Muğla,  Karya Hotel,  executive,  1,  9450,  0.2,  0.75
2024-06-07,  2024-07-28,  14,  Seul,  Hotel Manu,  standard,  3,  44940,  0.25,  0.6000000000000001
2024-06-16,  2024-08-08,  5,  Miami,  Runway Inn Miami,  suit,  1,  4550,  0.25,  0.75
2024-05-28,  2024-07-19,  3,  Los Angeles,  Hilton Checkers Los Angeles,  suit,  1, 4620,  0.2,  0.55
2024-06-16,  2024-08-06,  1,  İzmir,  Hotel Anemon Ege,  executive,  2,  3660,  0.30000000000000004,  0.6000000000000001
2024-06-04,  2024-07-21,  10,  Jakarta,  Hotel Indonesia Kempinski,  standard,  13, 539500,  0.35,  0.8
2024-05-27,  2024-07-10,  2,  Şanghay,  Waldorf Astoria Shanghai on the Bund,  large,  4, 31200,  0.4,  0.95
2024-06-06,  2024-07-22,  2,  Aydın,  Surtel Hotel,  large,  3, 7260,  0.25,  0.6000000000000001
2024-06-23,  2024-08-06,  2,  Auckland,  Park Hyatt Auckland,  suit,  4, 26080,  0.3,  0.5
2024-05-30,  2024-07-22,  1,  Amsterdam,  Hotel Espresso,  standard,  5, 2500,  0.2,  0.75
2024-06-19,  2024-08-07,  1,  Kuala Lumpur,  Hotel Sentral Kuala Lumpur,  large,  5, 4950,  0.25,  0.30000000000000004
2024-05-18,  2024-07-10,  5,  Seul,  The Shilla Seoul,  executive,  2, 33500,  0.4,  0.8
2024-05-23,  2024-07-13,  2,  Miami,  Best Western Plus Miami-Doral/Dolphin Mall,  large,  11, 11220,  0.30000000000000004,  0.75
2024-06-03,  2024-07-18,  2,  Buenos Aires,  Faena Hotel Buenos Aires,  deluxe,  1, 4860,  0.25,  0.5
2024-05-21,  2024-07-10,  2,  Şanghay,  Ibis Shanghai Yu Garden,  suit,  9, 27180,  0.30000000000000004,  0.45000000000000007
2024-05-20,  2024-07-11,  13,  Paris,  Mercure Paris Centre Tour Eiffel,  deluxe,  1,  17160,  0.35000000000000003,  1
2024-06-17,  2024-08-05,  13,  Cairo,  Ramses Hilton,  deluxe,  1, 21970,  0.35000000000000003,  0.85
2024-05-28,  2024-07-21,  2,  Şanghay,  Ibis Shanghai Yu Garden,  large,  1,  2120,  0.30000000000000004,  0.45000000000000007
2024-06-01,  2024-07-22,  15,  Muğla,  Hotel Dort Mevsim,  standard,  1, 12900,  0.25,  0.45000000000000007
2024-05-22,  2024-07-13,  2,  New York,  Marriott Marquis Times Square,  suit,  6,  30240,  0.2,  0.7
2024-06-05,  2024-07-25,  2,  Seul,  Lotte City Hotel,  deluxe,  3, 7080,  0.35000000000000003,  0.7
2024-05-30,  2024-07-21,  5,  İstanbul,  The Constantine Hotel,  executive,  1,  11200,  0.25,  0.75
2024-06-20,  2024-08-06,  2,  Tokyo,  The Peninsula Tokyo,  suit,  1, 8020,  0.3,  0.65
2024-06-10,  2024-08-02,  8,  Melbourne,  Ibis Melbourne Hotel and Apartments,  suit,  3, 38160,  0.2,  0.45000000000000007
2024-05-27,  2024-07-15,  2,  Auckland,  Hilton Auckland,  standard,  3, 22560,  0.35,  0.8
2024-06-12,  2024-07-26,  1,  Şanghay,  Waldorf Astoria Shanghai on the Bund,  standard,  15, 64800,  0.4,  0.95
2024-06-13,  2024-08-05,  2,  Şanlıurfa,  Manici Hotel,  standard,  2,  5880,  0.30000000000000004,  0.85
2024-05-16,  2024-07-10,  3,  Gaziantep,  Divan Gaziantep,  executive,  2,  12300,  0.25,  0.8
2024-06-01,  2024-07-23,  3,  Şanghay,  Waldorf Astoria Shanghai on the Bund,  executive,  1,  9330,  0.4,  0.95
2024-06-02,  2024-07-20,  5,  İzmir,  Hilton Izmir,  suit,  1, 25750,  0.35,  0.5
2024-05-28,  2024-07-22,  1,  Prag,  Ibis Praha Old Town,  large,  1,  790,  0.30000000000000004,  0.30000000000000004
2024-06-19,  2024-08-10,  10,  Konya,  Konak Otel,  deluxe,  1,  14000,  0.15000000000000002,  0.45000000000000007
2024-05-24,  2024-07-11,  6,  Rio de Janeiro,  Grand Hyatt Rio de Janeiro,  standard,  26, 386880,  0.4,  0.8
2024-05-20,  2024-07-13,  1,  Singapur,  Hotel 81 Bugis,  suit,  7,  10290,  0.25,  0.30000000000000004
2024-06-16,  2024-08-05,  3,  Londra,  Premier Inn London,  executive,  1, 6000,  0.25,  0.30000000000000004
2024-06-20,  2024-08-07,  2,  Antalya,  Ramada Plaza Antalya,  standard,  2, 4600,  0.2,  0.85
2024-05-27,  2024-07-14,  1,  Barselona,  W Barcelona,  standard,  2, 8340,  0.3,  1
2024-06-16,  2024-08-08,  2,  Prag,  Ibis Praha Old Town,  large,  8, 12960,  0.30000000000000004,  0.30000000000000004
2024-06-04,  2024-07-24,  4,  Mexico City,  Hotel Castropol,  large,  2, 6720,  0.15000000000000002,  0.75
2024-06-02,  2024-07-14,  6,  Pekin,  Waldorf Astoria Beijing,  standard,  4, 88800,  0.3,  0.65
2024-06-07,  2024-07-29,  2,  Barselona,  Hotel Jazz,  deluxe,  5,  9400,  0.25,  0.30000000000000004
2024-06-13,  2024-07-28,  3,  Sydney,  Four Seasons Hotel Sydney,  large,  2, 22740,  0.3,  1
2024-05-20,  2024-07-13,  15,  Prag,  Art Deco Imperial Hotel,  suit,  10,  346500,  0.25,  0.7
2024-05-29,  2024-07-10,  1,  Antalya,  Titanic Beach Lara,  suit,  7, 22960,  0.3,  0.5
